external_id,title,project_lead_name,co_researchers,institution,province,country,competition_year,award_amount,program,program_type,theme,research_subject,keywords,abstract,duration,source_url
175799,Creation of a Canadian Assessment of Physical Literacy: Development and Validation,Lloyd  Meghann C,"Lloyd, Meghann C",Children's Hospital of Eastern Ontario Research Institute Inc,Ontario,Canada,200809,74927.0,Operating Grant - PA: Reproductive and Child Heath (start-up grants),Operating Grants,Social / Cultural / Environmental / Population Health,"Human Development, Child and Youth Health",Determinents Of Physical Activity In Children; Obesity Prevention; Physical Activity Promotion; Physical Fitness And Motor Skills; Physical Literacy; Survelliance And Monitoring,"Assessment is the cornerstone of education. There is currently a serious gap in the assessment of ""physical literacy."" Physical Literacy is conceived to be the tools, social/cognitive, behavioural, and fitness related, that children need to possess or develop in order to receive the inherent health benefits of taking part in physical activity for life-long health, enjoyment and success. Although physical education is considered to be an integral part of the education of all children, the quality, quantity, and curricular outcomes of physical education are currently not adequately evaluated and the consequently there is no accountability for the obesity crisis in Canada. The objective of this 1-year grant is to create and validate a comprehensive measure of physical literacy on children ages 10-12 years and will be pilot tested in eastern Ontario for feasibility, reliability and validity. The Canadian Assessment of Physical Literacy (CAPL) will assess physical fitness, physical activity, fundamental movement skills and psycho-social knowledge about activity. Three versions of the CAPL will be created in order to determine the most comprehensive, yet feasible, time conscious, with the optimum amount of financial and staff involvement. During this start up grant we are proposing 3 cycles of testing. During Cycle 1 each version will be tested on 75 children. Based on the results and feedback the modules will be modified. In Cycle 2 each version will be tested on another 75 children to evaluate the effectiveness of the modified modules; further minor modifications will be made and in Cycle 3, each version will be tested on approximately 200 children where normative data and trends will be gathered. In Cycle 3 test-re-test, and inter-rater reliability will also be measured. The information gathered will inform parents, teachers, health professionals and researchers about the current status of childhood physical literacy in Canadian children.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175799&lang=en
175801,Protecting Neural Precursor Cells from DNA damage,Laposa  Rebecca R,"Laposa, Rebecca R",University of Toronto,Ontario,Canada,200809,100000.0,Operating Grant - PA: Reproductive and Child Heath (start-up grants),Operating Grants,Biomedical,Genetics,Dna Damage; Dna Repair; Neural Precursor Cells; Neural Stem Cells; Oxidative Stress; P53,"Every day, the DNA, or genetic code, of our cells receives over 10,000 hits of damage.  This number climbs even higher when we are exposed to drugs or environmental chemicals, some of which can cause DNA damage.  Many drugs and environmental chemicals have a common mechanism of toxicity; they can lead to an imbalance in the level of free radicals in our cells, a condition caused oxidative stress.  Oxidative stress can cause several types of DNA damage, with deleterious cellular consequences.  Some of the most sensitive and important cells in our brain are neural stem cells.  These cells which can be found in both the embryo and adult are the self-renewing, multipotent cells that generate the main cell types of the nervous system.  Stem cells are important for replacing damaged or dying cells in order to repair the nervous system throughout life.  Stem cells are exquisitely sensitive to oxidative stress.  Oxidative stress can cause damage to numerous cellular macromolecules -- DNA, RNA, protein and lipid -- simultaneously.  It is unclear which of these four types of macromolecular damage is important for the toxicity of drugs and environmental chemicals that cause oxidative stress.  This proposal investigates the particular role of DNA damage in oxidative stress-mediated toxicity in neural stem cells in mice.  This research will help us understand how neural stem cells, which are extremely sensitive and important cells in the brain, can be protected from DNA damage so these cells will stay healthy and repair the brain when needed throughout life.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175801&lang=en
175805,Does Air Pollution Exposure Affect the Development of Type 1 Diabetes?  Experimental Studies in NOD Mice,Ritz  Stacey A,"Ritz, Stacey A",Laurentian University of Sudbury,Ontario,Canada,200809,83335.0,Operating Grant - PA: Reproductive and Child Heath (start-up grants),Operating Grants,Biomedical,"Human Development, Child and Youth Health",Air Pollution; Autoimmunity; Environmental Health; Type 1 Diabetes,"Type 1 Diabetes (T1D) is a serious disorder of blood sugar regulation resulting from destruction of insulin-producing cells in the pancreas.  In T1D, one's own immune system attacks the insulin-producing cells and destroys them, rendering the individual unable to produce insulin.  Scientists do not know exactly what causes the immune system to attack the body's own cells in this way, but it is clear that both genetic and environmental factors are involved.  There is little we can do to affect the heritable aspects of T1D susceptibility, but identifying environmental factors that trigger the autoimmune responses in genetically vulnerable individuals may be of help in preventing the disease.

In this application, we propose an experiment to investigate whether air pollution could be a factor in promoting the autoimmune responses of T1D.  Air pollution has been shown in other studies to promote the development of allergic responses, and in autoimmune diseases like rheumatoid arthritis.  It is reasonable to hypothesize that it may have the same effect on the development of T1D. Mice that are genetically prone to develop T1D will be exposed to air pollution in the form of diesel engine exhaust particles, and the speed at which they develop diabetes and the severity of their autoimmune responses will be compared to diabetes-prone mice unexposed to pollution.  We hypothesize that diabetes-prone mice exposed to air pollution will develop diabetes faster and have stronger autoimmune responses than mice not exposed.

Given that the current treatments for T1D result in a notably reduced quality of life, we wish to identify factors promoting T1D so that we can reduce exposure to those factors.  If air pollution can trigger T1D, it would provide evidence to support efforts to devise more appropriate air pollution emission guidelines in order to protect human health.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175805&lang=en
175816,The transcriptional control of caudal neurogenesis: the role of the Cdx homeodomain proteins.,Pilon  Nicolas,"Pilon, Nicolas",Universit&eacute; du Qu&eacute;bec &agrave; Montr&eacute;al,Qu&eacute;bec,Canada,200809,100000.0,Operating Grant - PA: Reproductive and Child Heath (start-up grants),Operating Grants,Biomedical,"Human Development, Child and Youth Health",Cdx Homeodomain Proteins; Conditional Knockdown; Genetically Modified Mouse Models; Neural Crest And Neural Tube Formation; Neural Tube Defects; Neurocristopathies,"During embryonic development, the process of neurulation is the first step toward establishment of the nervous system. It involves specific determinants of anterior (brain) and posterior (spinal cord) fates. In the posterior embryo, the first step of neurulation involves the generation of a sheet of cells called the neural plate. Through different processes, the neural plate is then shaped in a closed neural tube, the spinal cord precursor. From the dorsal neural tube, a specific subpopulation of cells, called the neural crest cells, emigrate to generate the peripheral nervous system. These cells have stem cell properties allowing them to also contribute other specialized cell types such as pigment cells (melanocytes), some hormone-producing cells and some muscle cells of the cardio-vascular system. Problems affecting neural tube closure as well as neural crest cells development are the cause of many birth defects or genetic syndromes, such as spina bifida and aganglionic megacolon. Misregulations of neural crest cells development are also responsible of many cancers from childhood to adulthood such as neuroblastoma, neurofibroma and malignant melanoma. A better understanding of neural tube formation and neural crest cells function at the molecular level is therefore required to allow identification of predisposed individuals as well as facilitating diagnosis and treatment of the related illnesses. Members of the Cdx protein family (Cdx1, Cdx2 and Cdx4) are specific determinants of posterior fates and they are active in the early developing spinal cord, starting well before the formation of a neural tube. They are also active in pre-migratory and early migratory neural crest cells. However, the Cdx function in these cells is still not clear because of a lack of a good experimental model. Using innovative approaches, the purpose of this project is to determine Cdx function in the process of neural tube formation as well as in the specification of neural crest cells.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175816&lang=en
175896,"Mitigating risk and creating effective treatments: Improving services to children and youth with co-morbidities through discovery, collaboration, innovation, and integration",Beitchman  Joseph H,"Beitchman, Joseph H; Henderson, Jo; McMain, Shelley F; Rush, Brian R; Wolfe, David A",Centre for Addiction and Mental Health (Toronto),Ontario,Canada,200810,5000.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,Clinical,"Neurosciences, Mental Health and Addiction",Children; Co-Morbidities: Psychiatric & Substance Use Disorders; Developmental Trajectories; Effective Treatments; Innovative Models Of Service Delivery; Knowledge Translation & Exchange; Youth & Families,"This proposed research will identify, develop and evaluate innovative and integrative models of service delivery to address co-occurring disorders within a developmentally-informed, community-collaborative framework. The objectives are to: 1) prepare the groundwork for improved treatment for children, youth and families, 2) increase collaboration amongst disciplines and service sectors, 3) develop strategies to reduce barriers to effective treatment and 4) help establish an integrated network of health services and research. A longitudinal framework will be used to follow the developmental trajectories of distinct groups of children and youth at risk for or currently having co-occurring disorders. This approach will help clarify the sequence of disorder emergence among youth with co-morbid disorders (i.e., psychiatric disorder preceding substance abuse or substance abuse followed by the emergence of psychiatric disorder) and facilitate better understanding of various risk and protective factors for these distinct groups. 
 Importantly, we will also develop validated screening and assessment tools and innovative treatments along a continuum from less intense forms of intervention such as consultative approaches to more intense treatments, including approaches that draw upon the principles of dialectal behaviour therapy. These will be developed in partnership with community-based stakeholders to ensure their relevance, feasibility and utility. We will also examine service provider knowledge, attitudes and practices in relation children and youth with co-occurring disorders and enhance capacity by implementing collaboratively developed knowledge exchange strategies. We will utilize web based approaches to extend our reach for distance learning and by using our well established Telepsychiatry program. Moreover, education and training will be a high priority, with students from across health disciplines and research perspectives involved in all aspects of this project.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175896&lang=en
175900,"Les jeunes du Québec : santé mentale, dépendance, délinquance et victimisation:   comorbidité et interactions",Chamberland  Claire,"Chamberland, Claire",Universit&eacute; de Montr&eacute;al,Qu&eacute;bec,Canada,200810,5000.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,Social / Cultural / Environmental / Population Health,"Human Development, Child and Youth Health",Comorbidité Et Interactions; Dissociation-Troubles Sexuels; Délinquance Et Comportements À Risque; Dépression-Anxiété-Stress Post Traumatique; Prévalence; Toxicomanie; Victimisation Et Événements Aversifs; Étude Populationnelle-Québec,"Avoir été victimisé dans la sphère privée ou publique est un facteur commun associé au développement des troubles d'anxiété, de dépression, d'agressivité, de délinquance et d'abus de substances. La prévalence de ces problèmes d'adaptation et les risques de victimisation chez les jeunes sont inconnus. Le présent projet vise à connaître la prévalence, les relations et la commorbidité entre: les problèmes d'adaptation sociale et de santé mentale (dépression-anxiété-agressivité-consommation de substances-conduite délinquante) et la victimisation (privée et publique) des jeunes québécois auprès d'un échantillon représentatif de la population (N=3000), en effectuant une enquête téléphonique d'envergure auprès de jeunes (12-17ans) et de parents d'enfants (2-11ans).À l'aide du Juvenile Victimization Questionnaire, permettant de mesurer la victimisation directe et indirecte, la fréquence, et les caractéristiques de l'agresseur; d'un instrument portant sur l'histoire de victimisation et autres évènements aversifs; du Trauma Symptom Checklist et Trauma Symptom Checklist for Young Children; de mesures de délinquance, de consommation d'alcool et drogues, et de prostitution; et de mesures sociodémographiques, il sera possible de générer des connaissances novatrices sur les liens complexes entre les diverses formes de victimisation juvénile, les facteurs de risque et les impacts différentiels, cumulatifs, interactifs et séquentiels sur la santé mentale des jeunes. La comparaison des données obtenues grâce à cette enquête avec celles d'enquêtes plus fragmentaires sur la victimisation et la santé mentale des jeunes au Québec et au Canada mènera au développement d'un cadre théorique rendant compte des différents processus physiologiques, émotionnels, comportementaux, et sociaux par associés aux problèmes de santé mentale chez les jeunes.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175900&lang=en
175902,CIHR Emerging Team Grant in Concurrent Mental Health and Addictive Disorders,George  Tony P,"George, Tony P",Centre for Addiction and Mental Health (Toronto),Ontario,Canada,200810,5000.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,,,Biobehavioural Mechanisms; Concurrent Disorders; Knowledge Translation; Psychosis; Transdisciplinary,"The proposed CIHR Emerging Team in Concurrent Disorders based at CAMH in Toronto would be a hub for research and training in the biobehavioural investigations of mechanisms which explain the co-morbidity of addictions in persons with psychotic disorders such as schizophrenia. Using a multi-disciplinary approach which brings together some of the leading Canadian translational and clinical researchers from mental health and/or addictions backgrounds, we propose to study factors which may lead to the initiation and maintenance of addictive behaviours (e.g. tobacco and cannabis addictions) in co-morbid patients, in comparison to age- and gender-matched persons with either the mental health or addictive disorder alone, and healthy controls. We would also bring together multi-modal technologies for these investigations, including animal models of psychiatric and addictive disorders, clinical descriptive studies, neurocognition, behavioural psychopharmacology and human laboratory studies, neuroimaging (PET and fMRI), molecular genetics and social policy and prevention approaches. An integrated knowledge transation and training components will be built into the proposed Emerging Team. We believe that the proposed Emerging Team will make CAMH one of the leading research and training centres in the world for the study of the biology of concurrent disorders.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175902&lang=en
175903,"Integrating trauma-informed addictions treatment for women with co-occurring substance use, mental health and violence issues",Greaves  Lorraine J,"Greaves, Lorraine J; Dell, Colleen A; Drabble, Laurie A","Centre of Excellence for Women's Health (Vancouver, BC)",British Columbia,Canada,200810,4880.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,,,Health Systems Change; Knowledge Translation; Trauma-Informed Intervention; Women'S Mental Health; Women'S Substance Use And Addiction,"As many as 2/3 of women with substance use problems report a concurrent mental health problem-often related to experiences of abuse - yet integrated and comprehensive treatment for girls and women with co-occurring mental health and substance use problems has not been implemented in Canada. This Team will build on data and experiences in the United States with trauma-informed approaches, to develop a multi-sectoral knowledge translation and engagement model for research on the co-occurrence of and systems responses to, trauma, substance use and mental health disorders amongst girls and women. The Team will work to shift clinical, policy and overall healthcare system responses to address the co-occurrence of trauma and violence, mental health, and substance use problems among girls and women, with the goal of improving the effectiveness and responsiveness of current treatments, tailored to the Canadian context.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175903&lang=en
175904,Optimizing brain health to maximize seniors' participation in everyday life,Greenwood  Carol E,"Greenwood, Carol E; Anderson, Nicole D; Dawson, Deirdre R",Baycrest Centre for Geriatric Care (Toronto),Ontario,Canada,200810,5000.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,Clinical,Aging,Aging; Brain Health; Co-Morbidity; Intervention; Knowledge Transfer,"Sustaining or enhancing older adults' participation in life situations requires a complex understanding of the contribution of health, environmental, personal and activity-based co-morbidities.  Our Emerging Team assembles a unique, multidisciplinary, group of investigators, each of whom has discipline-specific expertise in brain health. This complement will allow us to address the real world problem of co-morbid conditions associated with the aging brain.  Through Emerging Team participation, our work will evolve from multi- to trans-disciplinary to, 1) examine interactions amongst health components, 2) ensure optimal identification of conditions co-morbid with the aging brain, 3) evolve interventions  which take co-morbidities into account and result in positive gains in participation for an individual, and 4) disseminate knowledge from researcher to user.  Our goal is to create the science  needed to guide, develop, and trial the type of interventions needed for seniors to maximally participate in life.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175904&lang=en
175907,A focus on environmental triggers and neuronal mechanisms of depressive and other psychiatric co-morbidity in Parkinson's disease: From experimental studies to clinical translation.,Hayley  Shawn P,"Hayley, Shawn P; Anisman, Hymie; Derosa, Maria; Merali, Zulfiquar; Park, David S; Poulter, Michael O; Schlossmacher, Michael G; Stead, John D",Carleton University (Ottawa),Ontario,Canada,200810,0.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,Biomedical,"Neurosciences, Mental Health and Addiction",Behaviour; Biomarker; Depression; Immunohistochemistry; Neuroinflammatory; Parkinson'S Disease,"Our collaborative research plan will involve investigators with backgrounds in behavioural and molecular neuroscience, environmental toxicology, analytical chemistry, epidemiology and clinical neurology. These researchers will synergize their efforts towards better understanding the mechanisms that give rise to depressive and Parkinsonian co-morbidity, with a particular focus on suspected (e.g. inflammatory cytokines, oxidative species) and yet to be identified factors in the evolution of co-morbid pathology.  This work has a translational component, wherein the identification of biomarkers for co-morbidity should enhance the implementation of early and novel treatment strategies.  As well, better knowledge of the environmental and stressful triggers that contribute to co-morbidity will have important implications for health and environmental policies.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175907&lang=en
175909,CIHR Emerging Team Grant in shared mechanisms for co-morbid  disorders,Honer  William G,"Honer, William G",University of British Columbia,British Columbia,Canada,200810,5000.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,Clinical,"Neurosciences, Mental Health and Addiction",Cognition; Depression; Infection; Inflammation; Psychosis; Stroke,"Mechanisms of inflammation may be involved with a host of 
comorbid disorders affecting behaviour. In the aging brain, 
inflammatory mechanisms may interact with diseased blood vessels 
and diminished brain reserve capacity to result in problems of 
learning and memory, and in depression. In younger adults, 
inflammatory mechanisms may be an integral part of the way 
exposure to viral infections can influence thinking, memory and 
mental illnesses such as schizophrenia or bipolar disorder. Better 
understanding of the risk factors for viral infection may also be 
important in limiting the prevalence of comorbid mental illness, 
addiction and infectious disease.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175909&lang=en
175910,CIHR Emerging team grant: Co-morbidities of Traumatic Brain Injury in Children and Youth,Hutchison  James S,"Hutchison, James S",Hospital for Sick Children (Toronto),Ontario,Canada,200810,4920.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,Clinical,"Neurosciences, Mental Health and Addiction",Biomarkers; Co-Morbidities; Neuroimaging; Quality Of Life; Traumatic Brain Injury,"Traumatic brain injury (TBI) is the leading cause of acquired disability in children. Co-morbid cognitive and mental health conditions may predispose to the injury, and may be worsened following the injury, but have not been well characterized. A better understanding may provide insight into pathophysiology and new approaches for prevention and treatment. Furthermore, the incidence of co-morbid mental health conditions as children with TBI transition to adulthood is unknown. Objective: To determine the impact of mental health co-morbidites on quality of life (QOL) of children with TBI. Primary outcome: Conners' Adult ADHD Rating Scales (study 1) and the Conners III Parent and Teacher Rating Scales in children (study 2). Study 1: A cross sectional case-control design will be used to examine the incidence of cognitive and mental health co-morbidities in young adults aged 20-25 who experienced a severe TBI between the age 1 month to 17 years from the Hospital for Sick Children. Age, sex and socioeconomic group-matched controls with no TBI (N=50) will also be recruited. All subjects will be interviewed to assess mental health co-morbidities, functional and neuropsychological outcomes and QOL. Regression analysis will be used to determine which co-morbidities are associated with poor QOL. Study 2: Prospective longitudinal case-control study -2 year follow-up. Children with mild to severe TBI (N=100), 5-17 years, admitted to the PICUs of 8 children's hospitals in Canada will be included. Controls will be critically ill children with no brain injury. Co-morbidities will be assesed at baseline (pre-injury) and at follow-up, combined with assessment of functional, neuropsychological and QOL outcomes at 12 and 24 months. Hierarchical Linear Models will be used to determine the association between clinical correlates and long term outcomes. Significance: These novel results will change the way we assess and treat cognitive and mental health co-morbidities in children with TBI.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175910&lang=en
175912,The psychiatric and somatic comorbidities of epilepsy - the development of prospective multicenter cohorts using observational and administrative data.,Jette  Nathalie,"Jette, Nathalie; Burneo, Jorge G; Patten, Scott B; Pohlmann-Eden, Bernhard; Tellez-Zenteno, Jose F",University of Calgary,Alberta,Canada,200810,5000.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,,,Administrative Data; Cohort; Epilepsy; Health Related Behaviors And Health Outcome; Health Services; Psychiatric Comorbidities; Surveillance,"Epilepsy is the second most common neurological condition worldwide, second only to headache. One in every 10 person has at least one seizure in their life. Many of these people go on to develop epilepsy, characterized by repeated, unpredictable seizures. Epilepsy affects people of all ages, gender, and socio-economic status. Epilepsy imposes a significant burden on patients, their families, and society and this burden is even greater if those with epilepsy who have other conditions (known as comorbidities).  

Studies show that those with epilepsy are more likely to have other conditions, including psychiatric (e.g. major depression) or medical conditions (e.g. migraine, stroke, diabetes). It is not known whether epilepsy is causing these other comorbidities, or vice versa. One way to answer this question is to develop epilepsy cohorts: epidemiological studies that allow us to record information from a group of new patients with epilepsy over time.  

Our objectives will be to: (1) develop epilepsy cohorts to record comorbidities before and after epilepsy diagnosis; (2) develop a tool which will help health providers determine which person with epilepsy should be referred for a mental health evaluation; (3) test our tool in a large group of those with epilepsy to see if applying it improves their overall health and quality of life.

Developing cohorts is crucial in order to improve the capacity to conduct epilepsy surveillance which is currently non existent in Canada. The availability of epilepsy cohorts to study comorbidities and other outcomes will improve planning, coordination and evaluation of overall health care needs, burden of epilepsy and its comorbidities. It will help us ensure proper resources are in place for those with epilepsy. Finally, developing a rating tool to identify those with epilepsy who should be referred for a mental health evaluation should improve their overall health.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175912&lang=en
175915,Identifying Phenomic Co-Morbidities of Autism Spectrum Disorders and their Genomic Etiologies,Lewis  Suzanne M,"Lewis, Suzanne M; Boerkoel, Cornelius F; Goldowitz, Daniel; Grigliatti, Thomas A; Holden, Jeanette J; Pavlidis, Paul; Rajcan-Separovic, Evica",University of British Columbia,British Columbia,Canada,200810,5000.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,Biomedical,"Neurosciences, Mental Health and Addiction",Autism Phenotypes/Phenome; Autism Spectrum Disorders (Asds); Biomarkers/Co-Morbidities; Early Diagnosis And Treatment; Genomic Microarrays/Genomic Disorders; Neuroinformatics/Functional Genomics,"Autism Spectrum Disorders (ASDs) affect ~1/150 children, making them the most common childhood neurodevelopmental disability. The profound variability of ASDs has confounded attempts to define diagnostic criteria and to identify underlying causes or effective treatments. We have come together as an interdisciplinary research team with expertise spanning medical, molecular and cyto- genetics, neuroinformatics and functional genomics. We are undertaking a major study of autism co-morbidities associated with genomic microdeletion/microduplication syndromes and their respective phenomic and functional genomic correlates for applications toward improved diagnosis, therapies and quality of life for individuals and families living with autism. As an emerging team we offer a synergistic research and training environment integrally linked with community partners for information exchange amongst all stakeholders, including families/individuals on the spectrum, service providers and policymakers.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175915&lang=en
175916,Multi-System Neuroimaging Studies of Co-Morbid Addiction &  Mental Illness,Leyton  Marco,"Leyton, Marco; Gill, Kathryn J",McGill University,Qu&eacute;bec,Canada,200810,4800.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,Biomedical,"Neurosciences, Mental Health and Addiction",Co-Morbid Mental Illness; Depression; Magnetic Resonance Imaging; Personality Disorders; Positron Emission Tomograph; Substance Dependence,"The primary objective is to create a new research team that 
unites (i) the Department of Psychiatry / Montreal Neurological 
Institute neuroimaging group, and (ii) the MUHC¿s Addictions 
Unit specializing in the treatment of complex, co-morbid mental 
illness and addiction. This new team will develop a novel 
research program focused on combined volumetric, connectivity, 
and multi-tracer PET studies of patients with co-morbid 
substance use and other neuropsychiatric illnesses. In brief, 
disturbances to motor and limbic cortico-striatal-thalamic-
cortical circuits are thought to increase susceptibility to 
developing and expressing a wide range of mood, anxiety, 
impulse-control and substance use disorders. Within these 
pathways, the key neurotransmitters include dopamine (DA), 
glutamate (Glu), gamma-aminobutyric acid (GABA), endogenous 
opioids and serotonin (5-HT). Different combinations of 
perturbations might predispose individuals to distinct clusters of 
co-morbid conditions. By exploiting the development of the new 
imaging methods and evaluating patients both before and after 
treatment, we expect to obtain an unprecedented 
characterization of addiction and its diverse co-morbidities; i.e., 
a detailed multi-system mapping of the relevant neurochemistry 
and neurocircuitry in health, disease and recovery.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175916&lang=en
175920,The Epidemiology and Impact of Comorbidity on Multiple Sclerosis in Canada (ECoMS),Marrie  Ruth Ann,"Marrie, Ruth Ann; Fisk, John D; Tremlett, Helen L; Warren, Sharon A",University of Manitoba,Manitoba,Canada,200810,5000.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,Clinical,"Neurosciences, Mental Health and Addiction",Administrative Data; Comorbidity; Epidemiology; Multiple Sclerosis; Quality Of Life; Treatment,"This Team Grant in Comorbidity and Multiple Sclerosis (MS) represents a joint initiative of four academic centres in British Columbia, Alberta, Manitoba and Nova Scotia and will create a multi-disciplinary team with complementary expertise. The research program has three objectives. First, we will develop methods for using health claims data to identify and monitor co-existing health conditions (comorbidities) among persons with MS and in the general population. Second, we will identify the type and frequency of comorbidities among persons with MS as compared to the general population, determining how this varies according to age, gender, region and socioeconomic status. Finally, we will assess the impact of comorbidity on MS in two ways. By focusing on health-related quality of life we will gain a broad perspective on how comorbidity influences health. By focusing on use of disease-specific treatments for MS we will gain an understanding of how comorbidity influences treatment decisions and access, as well as treatment tolerability and adherence. We will partner with decision makers and the Multiple Sclerosis Society of Canada to ensure that our findings are disseminated. Anticipated benefits from our population-based research program include individualized disease management, novel insights into the pathophysiology of MS, and ultimately improved health care in MS.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175920&lang=en
175921,A multimodal approach to understanding and addressing the co-morbidity of anxiety disorders and substance use disorders: Development of an integrated treatment strategy in adults and adolescents.,McCabe  Randi E,"McCabe, Randi E; Cairney, John",McMaster University,Ontario,Canada,200810,5000.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,Clinical,"Neurosciences, Mental Health and Addiction",Anxiety Disorders; Cognitive Behavioural Therapy; Comorbidity; Epidemiology; Substance Use Disorders; Treatment Development,"Anxiety disorders (ADs) are a debilitating form of mental illness associated with extreme distress, impaired functioning, and diminished quality of life. ADs and substance use disorders (SUDs) frequently occur together in both adults and youth.  In most cases, the AD plays a role in the onset of the SUD and treatment outcomes are far worse for individuals with both disorders. In clinical practice, a major obstacle to effective care is that treatment for ADs and SUDs is provided by separate mental health and addictions systems. Objectives: This program of research brings together a research team with a broad range of expertise to develop, evaluate, and share a psychological treatment designed to target the symptoms of both ADs and SUDs together and increase our understanding of the magnitude and scope of co-occurring ADs and SUDs within Canada. Method: Population health survey data and experimental laboratory techniques will be used to identify factors that play a role in AD-SUD co-occurrence and guide treatment development. The treatment will be written in manual form and evaluated in a sample of adolescents and adults with co-occurring ADs and SUDs.  Clinical Relevance: This research will further our understanding of the risk factors associated with co-occurring ADs and SUDs and identify barriers to treatment access and utilization within the Canadian healthcare system. The treatment model developed from this research can be used in both mental health and addictions settings, improving care for adults and adolescents struggling with co-occurring ADs and SUDs. Ongoing collaboration with key community partners throughout the research program allows for direct feedback and discussion of how findings may have an impact on current models of care. Finally, this research program will provide future clinicians and researchers with a unique training model for the development of expertise in AD-SUD co-occurrence.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175921&lang=en
175922,Patient-centered care of older adults with depression and comorbid chronic physical illnesses,Mccusker  Jane,"Mccusker, Jane",McGill University,Qu&eacute;bec,Canada,200810,5000.0,Emerging Team Grant: Co-morbidity of brain disorders &amp; other health problems-LOI,Operating Grants,Social / Cultural / Environmental / Population Health,Aging,Aging; Care Management; Comorbidity; Depression; Health Services; Research,"This CIHR interdisciplinary team aims to develop systematic, patient-centered approaches to improve the detection and management of older adults with depression comorbid with one or more chronic physical illnesses. The current care of these patients in different care settings (primary care, specialized medical care) will first be described. Interventions will then be developed and evaluated for different care settings that attempt to integrate and support the self-management of the depression with that of the chronic physical illness, and that take account of patient goals and preferences. Quantitative and qualitative research methods will be used. An integrated knowledge translation component will involve partnerships with practice communities, decision-makers, and community members. Training opportunities will be provided for residents, fellows, and graduate students in psychology, psychiatry, family medicine, social work, epidemiology, biostatistics and other disciplines.",1 yr 0 mth,https://webapps.cihr-irsc.gc.ca/decisions/p/project_details.html?applId=175922&lang=en
